Customer,ATM ID,Address,City,Site,Start Date Time,Action Code,Status Code,Status Description,Comments,Reference Number,Ticket ID
Oki - BNRMs for SBI           ,L000841622,GUDIVADA MAIN BRANCH                              ,KRISHNA             ,ONSITE                        ,19/10/2022 17:10:00,18,331521,SLM- Zero With Drawl                                                                                ,"10/29/2022  00:27  RR  ^Send By Vijaya Kumar On 28 Oct 2022 16:05:00 ,Delivery Persons Name : NA ,Delivery Persons Contact Number : NA,EDD :29 Oct 2022 17:00:00
10/28/2022  17:10  EP  04B8 ERROR OCCURS AND CE CHECKED STAGE MOVEMENT AND STAGE FIXING SCREW FOUND NO PHYSICAL ABNORMAL BUT PI103 NOT RESPONDING HENCE SUSPECTING RECYCLE CASSETTE AND ARRANGING SAME FOR THIS SITE 
10/28/2022  15:30  EP  SUPPORT IN PROGRESS
10/28/2022  12:42  EP  Waiting for access 
10/28/2022  06:30  RR  ^in this site remote support not done by bys ce venkata teja kindly arrange remote support
10/27/2022  14:30  EP  in this site remote support not done by bys ce venkata teja kindly arrange remote support
10/26/2022  01:53  RR  ^TO 10/25/2022  01:04  RR  ^TO 10/25/2022  00:46  RR  ^ to 10/24/2022  17:00  JAS 10/24/2022  16:59  JAS  Long Pending Operational Call - Discussed with OKI Faritha to check for closure and same to update in portal on priority.

10/24/2022  01:32  RR  ^in this site remote support not done by bys ce venkata teja kindly arrange remote support
10/23/2022  16:24  EP  Long PendingOKI-SLM-Operational call, Informed to OKI-Akshay & mail shared
10/23/2022  00:15  RR  &in this site remote support not done by bys ce venkata teja kindly arrange remote support
10/22/2022  05:23  DR  TO 10/21/2022  10:11  SP  Engineer ETA Awaited- Escalated to OEM OKI Project Babu will arrange to get this update/closure ASAP
10/21/2022  02:54  DR  TO 10/20/2022  08:17  DR  @ BECASUE OF TECHNIAAL ISSUE UNABLE TO PLACE THE CALL AS PER REMARK REMOET SUPPORT WAS DONE SO NEED TO ATTAIN THE SITE KINDLY UPDATE THE ETA
10/19/2022  17:10  ST   As per branch person 8499992210 call been logged for cdf issue same been disucssed with engineer 8522904715. --ST   Brief problem Description (Detail Remark along with remote support confirmation) :Done ; Branch Contact :   8499992210    Engineer Contact :   8522904715.       Branch Availability :9-6 PM ;Fault in ESQ : NA; Machine Status UP
  T10192022559770476",559770476      ,183802721
Oki - BNRMs for SBI           ,L000869624,SBI MAIN BRANCH 2ND ATM                           ,MADURAI SOUTH       ,ONSITE                        ,29/10/2022 09:07:00,26,331665,Cash Acceptor Faulted Fatal Error                                                                   ,"10/29/2022  09:21  SD  Ticket has been dispatched  to Branch person 9445863622  for FLM activity
",DISPATCHED     ,183920558
Oki - BNRMs for SBI           ,L000913623,FORT MAIN ROAD SALEM                              ,SALEM               ,ONSITE                        ,27/10/2022 15:22:00,18,331521,SLM- Zero With Drawl                                                                                ,"10/29/2022  00:27  RR  ^TOO 10/28/2022  15:36  SL  @ Call Accepted by BTS - CE DINESH KUMAR

10/28/2022  10:30  SL  @ Engineer visit Required ETA Awaited  Same As discussed with OKI Thatchayini  9360212867 arrange the Same 
10/28/2022  06:31  RR  ^Call Accepted by BTS - CE DINESH KUMAR
10/27/2022  15:22  ST   As per branch person 9442224002 call been logged for cdf issue same been discussed with engineer Engineer Name : Dinesh 9750609316--ST     Brief problem Description (Detail Remark along with remote support confirmation) :Done ; Branch Contact : 9442224002      Engineer Contact :9750609316         Branch Availability :9-6 PM ;Fault in ESQ : CashAcceptorFaults ; Machine Status :Down 
 T10272022563773676",2563773676     ,183899634
Oki - BNRMs for SBI           ,L000932623,TIRUNELVELI                                       ,TIRUNELVELI         ,ONSITE                        ,29/10/2022 09:06:00,34,331261,ATM has been DISCONNECTED                                                                           ,"10/29/2022  09:22  SD  Ticket has been dispatched  to Branch person 9362562533  for FLM activity
",DISPATCHED     ,183920556
Oki - BNRMs for SBI           ,L000953624,SBI VIZIANAGARAM                                  ,VIZIANAGARAM        ,ONSITE                        ,24/10/2022 10:30:00,27,331520,SLM- Cash Dispenser                                                                                 ,"10/29/2022  00:28  RR  ^AS PER RECIVED MAIL SPARE IS REVISED FOR TOMORROW 29 OCT 22@ 13:00 DUE TO VECHICAL BREAK DOWN SAME TIRED TO CALL BTS-SWETHA BUT NO RESPONCE SAME INFORMED TO THE BTS CE KESAVAN (9347630266)
10/28/2022  06:31  RR  ^AS PER EMAIL RECEIVED FROM YCH NARESH SPARE SITE ETA 28th OCT22 14:00HRS SAME INFORMED TO ENGINEER SURESH (7659842881) HE WILL ATTEND THE SITE AT SAME TIME
10/27/2022  12:15  EP  Call escalatd to OKI Babu for revised ETA
10/27/2022  01:17  RR  ^AS PER EMAIL RECEIVED FROM YCH NARESH SPARE IS ARRANGING FROM HYDERABAD FSL TO SITE, AGREED ETA NBD+114:00HRS SITE ETA 28th OCT22 14:00HRS
10/26/2022  16:56  EP  Informed to OKI Faritha for ETA revised, tried calling Babu but no response, mail shared to them
10/26/2022  12:05  EP  Spare # Bucket required, Site ETA - 28 Oct 2022 14:00 Hrs
10/26/2022  01:59  RR  ^TO 10/25/2022  15:44  EP  Spare # Bucket required, ETA Awaited
10/25/2022  14:20  EP  Engineer visited on this site and found bucket error code 0363 and check bill press misalign and check gear and fram found fram teeth damaged condition and 2nd visit for this site need support for this site tss purushoth 9500881959
10/25/2022  12:10  EP  I am on the way to site. Will be reaching by 1pm and ETA has been updated by BTS - CE SURESH 25/10/2022 13:00:00
10/25/2022  10:31  EP  I am on the way to site. Will be reaching by 12pm 
10/25/2022  01:05  RR  ^TO 10/24/2022  15:50  JAS AS PER ENGINEER SURESH DISCUSSED WITH BANK PERSON GIVEN THE SCHEDULE FOR TOMORROW I.E. 25 OCT-22 AT 11:00 HOURS DUE TO TODAY I.E. 24 OCT-22 BANK HOLIDAY FESTIVAL OF DIWALI.
10/24/2022  10:30  DR  @ As per Branch Person 8688264744 need to call log for Bucket issue remote support done same confirmed Engineer Keshav 8886250695 # SLM Docket :- T10242022562515430
",562515430      ,183859319
Oki - BNRMs for SBI           ,L000996622,MANDAPETA                                         ,MANDAPETA           ,ONSITE                        ,29/10/2022 09:07:00,34,331261,ATM has been DISCONNECTED                                                                           ,"10/29/2022  09:22  SD  Ticket has been dispatched  to Branch person 9553122235  for FLM activity
",DISPATCHED     ,183920557
Oki - BNRMs for SBI           ,L001003623,PITHAPURAM                                        ,PITHAPURAM          ,ONSITE                        ,28/10/2022 18:17:00,27,331520,SLM- Cash Dispenser                                                                                 ,"10/29/2022  00:28  RR  ^AS TRIED TO CALL TSS-SATISH BUT NO RESPONCE SAME WE WILL CHECK IN MORNING FOR CE ETA
10/28/2022  18:17  DR  @ As per Branch Person 9885161730 need to call log for CDF issue remote support done same confirmed with Engineer 9398446174 # SLM Docket :- T10282022564096297
",564096297      ,183915762
Oki - BNRMs for SBI           ,L001011623,SBI MANGALAGIRI GUNTUR                            ,MANGALAGIRI         ,ONSITE                        ,26/10/2022 16:44:00,18,331521,SLM- Zero With Drawl                                                                                ," 10/29/2022  00:28  RR  ^TO 10/28/2022  06:32  RR  ^TO 10/27/2022  01:17  RR  ^call assigned
10/26/2022  16:44  ST  IAs per branch  person 9652777282 card reader issue at the site same been dsicussed with engineer 7823942050 pothu raju --ST  Brief problem Description (Detail Remark along with remote support confirmation) :Done ; Branch Contact : 9652777282      Engineer Contact :   7823942050       Branch Availability :9-6 PM ;Fault in ESQ : NA; Machine Status UP     T10262022563418981
",563418981      ,183886960
Oki - BNRMs for SBI           ,L001012622,SBI AMADALAVALASA SRIKAK                          ,AMADALAVALASA       ,ONSITE                        ,21/10/2022 10:04:00,18,331521,SLM- Zero With Drawl                                                                                ,"10/29/2022  00:28  RR  ^TO 10/28/2022  06:32  RR  ^TO 10/27/2022  01:18  RR  ^Engineer BTS - CE SURESH check out from site : S5NL001012622
10/26/2022  16:05  EP  CARD READER HEAD WARNOUT AND MAC TRACK TEST GETTING FAILS AND ADMIN CARD NOT WORKING HENCE SUSPECTING CARD READER AND ARRANGING SAME FOR THIS SITE
10/26/2022  02:00  RR  ^TO 10/25/2022  01:05  RR  ^TO 10/24/2022  17:01  JAS 10/24/2022  16:59  JAS  Long Pending Operational Call - Discussed with OKI Faritha to check for closure and same to update in portal on priority.

10/24/2022  01:33  RR  ^Engineer BTS - CE SURESH check out from site : S5NL001012622
10/23/2022  16:50  EP  OKI-SLM-Operational call, escalated to OKI RTS Akshay & mail shared
10/23/2022  00:22  RR  TO 10/22/2022  05:43  DR  TO 10/21/2022  13:51  SP  Spare Required # ( Card Reader )- EDD :26 Oct 2022 17:00Hrs
10/21/2022  13:12  EP  CARD READER HEAD WARNOUT AND MAC TRACK TEST GETTING FAILS AND ADMIN CARD NOT WORKING HENCE SUSPECTING CARD READER AND ARRANGING SAME FOR THIS SITE 
10/21/2022  12:13  SP  WIP
10/21/2022  11:34  EP  Engineer working at site
10/21/2022  10:12  SP  Engineer ETA Awaited--Escalated to OEM OKI Project Babu will arrange to get this update/closure ASAP
10/21/2022  03:28  DR  @ TRYING TO CALL ENGINEER SURESH (7659842881) ( NUMBER IS BUSY AND AM LASTISH NUMBER IS OUT OFF NETWORK COVERAGE AREA SO NEED TO ATTAIN THE SITE AND NEED TO RESOLVE THE ISSUE KINDLY UPDATE THE ETA
10/20/2022  18:58  SNP As per Branch person 8328265556 there is CARD READRER FAULT in ATM and they did the FLM with Engineer, OKI Engineer Suresh - 7823942155 confirmed the same # Docket Number : T10202022561573369",2561573369     ,183824034
Oki - BNRMs for SBI           ,L001131621,GHATKOPAR (WEST)                                  ,MUMBAI              ,ONSITE                        ,28/10/2022 23:38:00,47,330334,Reject Bin Overfill                                                                                 ,"10/29/2022  09:16  SD  Ticket has been Informed  to Branch person 7893840253  for FLM activity
",INFORMED       ,183917514
Oki - BNRMs for SBI           ,L001131622,GHATKOPAR WEST ADWM 2                             ,MUMBAI              ,ONSITE                        ,29/10/2022 09:06:00,47,330334,Reject Bin Overfill                                                                                 ,"10/29/2022  09:19  SD  Ticket has been dispatched  to Branch person 9987764626  for FLM activity
",DISPATCHED     ,183920554
Oki - BNRMs for SBI           ,L001154623,SHIVSAGAR ESTATE BR                               ,MUMBAI              ,ONSITE                        ,29/10/2022 07:36:00,47,330334,Reject Bin Overfill                                                                                 ,"10/29/2022  09:19  RRP Ticket has been Informed  to Branch person 9820669284  for FLM activity
",informed       ,183920194
Oki - BNRMs for SBI           ,L001357621,NO9 DIAMOND HARBOUR                               ,KOLKATA             ,ONSITE                        ,28/10/2022 23:07:00,34,331261,ATM has been DISCONNECTED                                                                           ,"a10/29/2022  08:51  AS  s^Ticket has been Informed  to Branch person 9674714351  for FLM activity
",informed       ,183917490
Oki - BNRMs for SBI           ,L001434622,GODDA                                             ,GODDA               ,ONSITE                        ,28/10/2022 17:31:00,27,330311,cash handlr: Exit shutter jam                                                                       ,10/28/2022  17:32  MM As Discussed with Assistant Manager Shravan -7004997365 he will check & confirm hence call to CM Rakesh -7325927229 he's on metting Discussed with LHO MP Ravi sir he will check & confirm shortly,informed       ,183915140
Oki - BNRMs for SBI           ,L001442622,KODUVALLY                                         ,KOZHIKODE           ,ONSITE                        ,29/10/2022 00:38:00,26,331665,Cash Acceptor Faulted Fatal Error                                                                   ,"10/29/2022  09:25  SD  Ticket has been Informed  to Branch person 9447788841  for FLM activity
",INFORMED       ,183917640
Oki - BNRMs for SBI           ,L001448621,COOCH BEHAR WB                                    ,BIHAR               ,ONSITE                        ,28/10/2022 14:38:00,6,331516,SLM -Receipt Printer                                                                                ,"10/29/2022  01:27  RR  ^^RP Roll need to be replenish by engineer instructed by Harpreet sir BP 72089 52120
10/28/2022  14:39  SGP RP Roll need to be replenish by engineer instructed by Harpreet sir BP   72089 52120  : T10282022564010103

",replenish      ,183912351
Oki - BNRMs for SBI           ,L001457621,GUNTUR                                            ,GUNTUR              ,ONSITE                        ,25/10/2022 16:07:00,4,331285,ATM Switched-Off by Branch                                                                          ,"10/28/2022  15:39  SP As per branch person : 9295957484  machine is down due to low availbility same mail sent to bank 
 10/27/2022  10:28  SP  As per branch person : 9295957484  machine is down due to low availbility same mail sent to bank 
10/26/2022  11:35  SP  As per branch person 9295957484 there is lan cable issue at site same mail sent to bank

10/25/2022  17:25  SP  As per branch person : 9295957484  he is working on site 

10/25/2022  16:27  RRP Ticket has been dispatched  to Branch person 9848514832  for FLM activity
",LOWAVAIBILITY  ,183873690
